"165","205","419","420","421","422","BLC","COM","IMP","NUL","REC","hora_proceso","numero","url"
0,0,109,1,117,13,6,0,0,0,0,"2019-04-12 17:35:02","983","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/62/1/983/LRC.json"
1,1,112,3,110,14,1,0,0,0,0,"2019-04-12 17:35:02","984","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/62/1/984/LRC.json"
3,5,129,3,100,10,13,0,0,0,0,"2019-04-12 17:35:02","985","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/62/2/985/LRC.json"
2,1,121,1,104,8,7,0,0,3,0,"2019-04-12 17:35:02","986","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/62/2/986/LRC.json"
5,7,119,2,105,12,5,0,0,3,0,"2019-04-12 17:35:02","987","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/62/2/987/LRC.json"
5,7,130,4,94,17,4,0,0,0,0,"2019-04-12 17:35:02","988","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/62/2/988/LRC.json"
1,2,119,6,108,9,6,0,0,5,0,"2019-04-12 17:35:02","989","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/62/2/989/LRC.json"
5,5,99,4,104,10,5,0,0,4,0,"2019-04-12 17:35:02","990","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/62/3/990/LRC.json"
2,8,97,2,122,14,1,0,0,2,0,"2019-04-12 17:35:02","991","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/62/3/991/LRC.json"
4,13,115,4,95,12,11,0,0,0,0,"2019-04-12 17:35:02","992","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/62/3/992/LRC.json"
5,2,112,0,88,8,6,0,0,6,0,"2019-04-12 17:35:02","993","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/62/3/993/LRC.json"
2,2,107,2,121,17,7,0,0,5,0,"2019-04-12 17:35:02","994","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/62/3/994/LRC.json"
4,2,120,4,102,8,4,0,0,2,0,"2019-04-12 17:35:02","995","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/1/995/LRC.json"
1,3,134,5,75,5,4,0,0,4,0,"2019-04-12 17:35:02","996","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/1/996/LRC.json"
7,0,132,3,84,8,2,0,0,1,0,"2019-04-12 17:35:02","997","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/1/997/LRC.json"
1,0,132,3,92,6,7,0,0,4,0,"2019-04-12 17:35:02","998","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/1/998/LRC.json"
3,8,150,7,74,10,8,0,0,3,0,"2019-04-12 17:35:02","1052","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/10/1052/LRC.json"
6,6,145,3,100,3,15,0,0,0,0,"2019-04-12 17:35:02","1053","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/10/1053/LRC.json"
10,5,160,9,86,5,5,0,0,2,0,"2019-04-12 17:35:02","1054","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/10/1054/LRC.json"
6,6,137,8,97,12,4,0,0,7,0,"2019-04-12 17:35:02","1055","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/10/1055/LRC.json"
5,0,153,4,100,4,14,0,0,7,0,"2019-04-12 17:35:02","1056","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/10/1056/LRC.json"
7,1,148,4,101,7,2,0,0,4,0,"2019-04-12 17:35:02","1057","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/11/1057/LRC.json"
5,1,147,11,100,6,6,0,0,0,0,"2019-04-12 17:35:02","1058","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/11/1058/LRC.json"
9,3,137,3,102,9,5,0,0,4,0,"2019-04-12 17:35:02","1059","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/11/1059/LRC.json"
10,4,128,4,112,0,13,0,0,5,0,"2019-04-12 17:35:02","1060","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/11/1060/LRC.json"
0,4,141,6,99,6,14,0,0,5,0,"2019-04-12 17:35:02","1061","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/11/1061/LRC.json"
4,5,144,2,104,6,5,0,0,8,0,"2019-04-12 17:35:02","1062","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/11/1062/LRC.json"
4,4,144,3,97,5,4,0,0,5,0,"2019-04-12 17:35:02","1063","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/11/1063/LRC.json"
4,6,132,10,87,11,10,0,0,4,0,"2019-04-12 17:35:02","1064","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/11/1064/LRC.json"
6,4,179,3,87,12,3,0,0,3,0,"2019-04-12 17:35:02","1065","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/11/1065/LRC.json"
5,2,142,2,97,2,22,0,0,0,0,"2019-04-12 17:35:02","1066","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/11/1066/LRC.json"
7,0,98,0,112,21,17,0,0,1,0,"2019-04-12 17:35:02","1067","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/12/1067/LRC.json"
6,0,105,9,110,20,12,0,0,2,0,"2019-04-12 17:35:02","1068","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/12/1068/LRC.json"
4,0,93,6,121,12,9,0,0,5,0,"2019-04-12 17:35:02","1069","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/12/1069/LRC.json"
1,0,89,6,108,22,9,0,0,9,0,"2019-04-12 17:35:02","1070","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/12/1070/LRC.json"
2,3,106,4,119,20,14,0,0,8,0,"2019-04-12 17:35:02","1071","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/12/1071/LRC.json"
6,1,99,4,100,34,6,0,0,4,0,"2019-04-12 17:35:02","1072","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/12/1072/LRC.json"
7,2,85,6,121,22,14,0,0,6,0,"2019-04-12 17:35:02","1073","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/12/1073/LRC.json"
7,0,122,4,91,22,1,0,0,3,0,"2019-04-12 17:35:02","1074","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/12/1074/LRC.json"
5,2,103,4,111,21,9,0,0,1,0,"2019-04-12 17:35:02","1075","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/13/1075/LRC.json"
3,3,89,8,105,25,9,0,0,4,0,"2019-04-12 17:35:02","1076","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/13/1076/LRC.json"
4,2,94,5,106,23,3,0,0,5,0,"2019-04-12 17:35:02","1077","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/13/1077/LRC.json"
2,4,95,6,93,28,13,0,0,8,0,"2019-04-12 17:35:02","1078","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/13/1078/LRC.json"
2,2,114,4,102,17,8,0,0,5,0,"2019-04-12 17:35:02","1079","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/13/1079/LRC.json"
0,2,91,6,117,25,7,0,0,5,0,"2019-04-12 17:35:02","1080","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/13/1080/LRC.json"
4,3,105,3,106,18,9,0,0,4,0,"2019-04-12 17:35:02","1081","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/14/1081/LRC.json"
6,3,109,6,107,27,8,0,0,4,0,"2019-04-12 17:35:02","1082","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/14/1082/LRC.json"
3,1,110,9,103,23,5,0,0,3,0,"2019-04-12 17:35:02","1083","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/14/1083/LRC.json"
4,5,99,7,95,14,5,0,0,8,0,"2019-04-12 17:35:02","1084","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/14/1084/LRC.json"
7,5,100,8,101,20,9,0,0,2,0,"2019-04-12 17:35:02","1085","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/14/1085/LRC.json"
6,7,106,8,109,19,6,0,0,1,0,"2019-04-12 17:35:02","1086","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/14/1086/LRC.json"
0,2,95,5,110,21,5,0,0,8,0,"2019-04-12 17:35:02","1087","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/14/1087/LRC.json"
3,0,124,2,113,24,2,0,0,3,0,"2019-04-12 17:35:02","1088","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/15/1088/LRC.json"
5,5,114,9,100,21,2,0,0,5,0,"2019-04-12 17:35:02","1089","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/15/1089/LRC.json"
2,1,95,5,117,12,5,0,0,5,0,"2019-04-12 17:35:02","1090","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/15/1090/LRC.json"
5,3,109,6,99,20,4,0,0,3,0,"2019-04-12 17:35:02","1091","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/15/1091/LRC.json"
6,2,80,6,112,34,4,0,0,2,0,"2019-04-12 17:35:02","1092","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/15/1092/LRC.json"
0,0,112,6,108,23,10,0,0,8,0,"2019-04-12 17:35:02","1093","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/15/1093/LRC.json"
3,4,90,3,105,16,11,0,0,8,0,"2019-04-12 17:35:02","1094","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/15/1094/LRC.json"
4,3,128,6,92,8,20,0,0,2,0,"2019-04-12 17:35:02","1095","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/16/1095/LRC.json"
8,4,108,7,108,9,9,0,0,7,0,"2019-04-12 17:35:02","1096","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/16/1096/LRC.json"
3,3,129,6,95,19,10,0,0,5,0,"2019-04-12 17:35:02","1097","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/16/1097/LRC.json"
6,5,134,7,91,19,7,0,0,3,0,"2019-04-12 17:35:02","1098","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/16/1098/LRC.json"
2,3,140,0,90,2,14,0,0,4,0,"2019-04-12 17:35:02","1099","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/16/1099/LRC.json"
7,3,147,6,96,13,1,0,0,2,0,"2019-04-12 17:35:02","1100","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/16/1100/LRC.json"
5,4,115,8,121,12,5,0,0,2,0,"2019-04-12 17:35:02","1101","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/16/1101/LRC.json"
5,2,118,4,100,18,8,0,0,6,0,"2019-04-12 17:35:02","1102","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/16/1102/LRC.json"
5,5,138,10,95,8,9,0,0,4,0,"2019-04-12 17:35:02","1103","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/16/1103/LRC.json"
4,3,144,10,81,15,2,0,0,5,0,"2019-04-12 17:35:02","1104","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/16/1104/LRC.json"
8,2,132,6,102,13,9,0,0,7,0,"2019-04-12 17:35:02","1105","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/16/1105/LRC.json"
7,0,124,5,100,21,19,0,0,0,0,"2019-04-12 17:35:02","1106","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/17/1106/LRC.json"
2,1,141,11,91,13,6,0,0,9,0,"2019-04-12 17:35:02","1107","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/17/1107/LRC.json"
4,0,133,9,94,18,10,0,0,7,0,"2019-04-12 17:35:02","1108","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/17/1108/LRC.json"
4,1,133,8,96,16,9,0,0,9,0,"2019-04-12 17:35:02","1109","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/17/1109/LRC.json"
6,0,135,8,89,13,18,0,0,0,0,"2019-04-12 17:35:02","1110","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/17/1110/LRC.json"
12,3,124,8,89,14,9,0,0,7,0,"2019-04-12 17:35:02","1111","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/17/1111/LRC.json"
3,3,127,8,102,13,10,0,0,0,0,"2019-04-12 17:35:02","1112","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/17/1112/LRC.json"
6,3,126,3,106,16,5,0,0,5,0,"2019-04-12 17:35:02","1113","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/17/1113/LRC.json"
4,7,131,4,83,10,11,0,0,12,0,"2019-04-12 17:35:02","1114","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/17/1114/LRC.json"
1,5,159,6,103,13,3,0,0,4,0,"2019-04-12 17:35:02","1115","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/17/1115/LRC.json"
4,4,158,3,69,10,8,0,0,3,0,"2019-04-12 17:35:02","1116","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/18/1116/LRC.json"
5,2,149,8,88,12,9,0,0,2,0,"2019-04-12 17:35:02","1117","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/18/1117/LRC.json"
7,4,128,3,98,16,8,0,0,1,0,"2019-04-12 17:35:02","1118","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/18/1118/LRC.json"
2,4,160,6,79,19,3,0,0,2,0,"2019-04-12 17:35:02","1119","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/18/1119/LRC.json"
5,2,152,3,91,12,4,0,0,3,0,"2019-04-12 17:35:02","1120","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/18/1120/LRC.json"
2,2,159,6,86,13,8,0,0,6,0,"2019-04-12 17:35:02","1121","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/18/1121/LRC.json"
6,4,148,4,81,15,9,0,0,6,0,"2019-04-12 17:35:02","1122","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/19/1122/LRC.json"
5,7,130,5,95,12,5,0,0,7,0,"2019-04-12 17:35:02","1123","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/19/1123/LRC.json"
5,4,150,7,79,6,7,0,0,7,0,"2019-04-12 17:35:02","1124","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/19/1124/LRC.json"
7,3,144,6,85,18,3,0,0,5,0,"2019-04-12 17:35:02","1125","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/19/1125/LRC.json"
3,4,135,3,107,12,1,0,0,1,0,"2019-04-12 17:35:02","1126","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/19/1126/LRC.json"
5,1,126,6,108,8,3,0,0,5,0,"2019-04-12 17:35:02","1000","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/2/1000/LRC.json"
1,1,154,6,89,11,3,0,0,1,0,"2019-04-12 17:35:02","1001","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/2/1001/LRC.json"
1,1,146,3,81,9,10,0,0,9,0,"2019-04-12 17:35:02","1002","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/2/1002/LRC.json"
4,3,122,8,86,11,3,0,0,7,0,"2019-04-12 17:35:02","1003","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/2/1003/LRC.json"
3,2,126,5,98,7,3,0,0,2,0,"2019-04-12 17:35:02","999","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/2/999/LRC.json"
2,8,130,2,109,8,13,0,0,0,0,"2019-04-12 17:35:02","1127","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/20/1127/LRC.json"
6,6,135,7,99,12,4,0,0,6,0,"2019-04-12 17:35:02","1128","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/20/1128/LRC.json"
7,8,145,6,82,10,15,0,0,4,0,"2019-04-12 17:35:02","1129","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/20/1129/LRC.json"
2,8,138,9,80,12,8,0,0,3,0,"2019-04-12 17:35:02","1130","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/20/1130/LRC.json"
7,3,135,6,85,8,4,0,0,7,0,"2019-04-12 17:35:02","1131","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/20/1131/LRC.json"
1,5,131,0,96,0,29,0,0,5,0,"2019-04-12 17:35:02","1132","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/20/1132/LRC.json"
3,10,132,4,99,8,4,0,0,6,0,"2019-04-12 17:35:02","1133","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/20/1133/LRC.json"
4,11,119,6,91,14,2,0,0,7,0,"2019-04-12 17:35:02","1134","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/20/1134/LRC.json"
3,5,143,8,84,9,7,0,0,1,0,"2019-04-12 17:35:02","1135","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/20/1135/LRC.json"
4,4,175,4,77,9,6,0,0,2,0,"2019-04-12 17:35:02","1136","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/20/1136/LRC.json"
7,6,130,8,99,10,8,0,0,9,0,"2019-04-12 17:35:02","1137","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/20/1137/LRC.json"
2,3,159,9,82,8,11,0,0,11,0,"2019-04-12 17:35:02","1138","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/20/1138/LRC.json"
2,3,154,3,93,11,7,0,0,4,0,"2019-04-12 17:35:02","1139","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/21/1139/LRC.json"
2,13,142,4,83,12,8,0,0,5,0,"2019-04-12 17:35:02","1140","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/21/1140/LRC.json"
4,4,149,7,86,12,11,0,0,1,0,"2019-04-12 17:35:02","1141","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVC/63/21/1141/LRC.json"
